,Data,T1,T2,T3,T4,F1,F2,Empty1,Empty2
582,26/09/2022 20:52:07046600,38.2592,22.7164,24.6684,20.1056,109.815395,986,65535,65535
583,26/09/2022 20:52:08060600,38.3324,22.814,24.7416,20.0812,108.889675,988,65535,65535
584,26/09/2022 20:52:09059000,38.3812,22.936,24.8148,20.0812,107.038235,984,65535,65535
585,26/09/2022 20:52:10057400,38.3324,23.0824,24.9124,20.1056,107.963955,982,65535,65535
586,26/09/2022 20:52:11087000,38.3324,23.424,24.9612,20.1056,104.261075,983,65535,65535
587,26/09/2022 20:52:12054200,38.43,23.3752,25.0832,20.008,107.038235,983,65535,65535
588,26/09/2022 20:52:13052600,38.43,23.3752,25.0344,20.008,105.186795,983,65535,65535
589,26/09/2022 20:52:14051000,38.43,23.668,25.0588,19.9836,108.889675,984,65535,65535
590,26/09/2022 20:52:15049400,38.4544,23.79,25.2052,20.0812,109.815395,987,65535,65535
591,26/09/2022 20:52:16047800,38.5032,23.668,25.254,20.0812,109.815395,983,65535,65535
592,26/09/2022 20:52:17046200,38.5276,23.668,25.2784,20.0812,109.815395,986,65535,65535
593,26/09/2022 20:52:18060200,38.5276,23.79,25.2784,20.1056,109.815395,984,65535,65535
594,26/09/2022 20:52:19043000,38.5276,23.79,25.3028,20.0812,108.889675,986,65535,65535
595,26/09/2022 20:52:20057000,38.5276,23.8388,25.4004,20.008,108.889675,986,65535,65535
596,26/09/2022 20:52:21055400,38.5276,23.668,25.376,20.008,108.889675,987,65535,65535
597,26/09/2022 20:52:27045800,38.552,24.4976,25.5712,19.9592,134.809835,986,65535,65535
598,26/09/2022 20:52:28075400,38.5764,24.7904,25.742,19.9836,133.884115,984,65535,65535
599,26/09/2022 20:52:29073800,38.5764,24.9612,25.8396,20.0324,134.809835,979,65535,65535
600,26/09/2022 20:52:30072200,38.552,25.1076,25.9128,20.008,135.735555,983,65535,65535
601,26/09/2022 20:52:31070600,38.6496,25.2296,25.9128,19.9836,136.661275,983,65535,65535
602,26/09/2022 20:52:32069000,38.6496,25.3272,25.9616,20.008,135.735555,986,65535,65535
603,26/09/2022 20:52:33051800,38.6496,25.4736,25.9616,20.008,134.809835,986,65535,65535
604,26/09/2022 20:52:34065800,38.674,25.4736,26.0836,20.008,132.032675,982,65535,65535
605,26/09/2022 20:52:35064200,38.6496,25.5712,26.1568,19.9836,133.884115,979,65535,65535
606,26/09/2022 20:52:41070200,38.7228,25.8152,26.23,20.008,138.512715,982,65535,65535
607,26/09/2022 20:52:42084200,38.6496,25.7908,26.2544,20.008,136.661275,982,65535,65535
608,26/09/2022 20:52:43082600,38.6496,25.8152,26.352,20.008,138.512715,981,65535,65535
609,26/09/2022 20:52:44096600,38.7228,26.108,26.3276,19.9836,139.438435,983,65535,65535
610,26/09/2022 20:52:45095000,38.6496,26.0592,26.2544,19.9836,139.438435,981,65535,65535
611,26/09/2022 20:52:46093400,38.7228,25.9128,26.352,19.9836,138.512715,984,65535,65535
612,26/09/2022 20:52:47091800,38.674,25.8152,26.352,20.008,139.438435,983,65535,65535
613,26/09/2022 20:52:48090200,38.7472,25.986,26.474,19.9836,139.438435,986,65535,65535
614,26/09/2022 20:52:49088600,38.7228,26.0348,26.4496,20.008,140.364155,984,65535,65535
615,26/09/2022 20:52:55079000,38.7228,26.1324,26.5472,20.0324,147.769915,981,65535,65535
616,26/09/2022 20:52:56108600,38.7716,26.108,26.474,20.008,148.695635,983,65535,65535
617,26/09/2022 20:52:57107000,38.7228,26.1324,26.5716,20.008,145.918475,981,65535,65535
618,26/09/2022 20:52:58089800,38.7228,25.986,26.4984,20.008,147.769915,986,65535,65535
619,26/09/2022 20:52:59103800,38.7716,26.4008,26.596,20.0324,145.918475,984,65535,65535
620,26/09/2022 20:53:00102200,38.7472,26.596,26.6204,20.008,147.769915,979,65535,65535
621,26/09/2022 20:53:01100600,38.8448,26.474,26.6692,20.008,148.695635,981,65535,65535
622,26/09/2022 20:53:02114600,38.796,26.4496,26.6204,20.0324,145.918475,984,65535,65535
623,26/09/2022 20:53:03113000,38.8448,26.4008,26.5716,20.008,145.918475,981,65535,65535
624,26/09/2022 20:53:04111400,38.8448,26.3032,26.718,20.008,145.918475,982,65535,65535
625,26/09/2022 20:53:05109800,38.8448,26.4008,26.718,19.9592,147.769915,986,65535,65535
626,26/09/2022 20:53:06108200,38.8692,26.4496,26.6692,19.9836,144.992755,988,65535,65535
627,26/09/2022 20:53:07091000,38.796,26.474,26.718,19.9836,145.918475,989,65535,65535
628,26/09/2022 20:53:08105000,38.796,26.4984,26.7912,20.008,145.918475,987,65535,65535
629,26/09/2022 20:53:09103400,38.9668,26.4496,26.718,20.008,143.141315,983,65535,65535
630,26/09/2022 20:53:10101800,38.7472,26.4008,26.7912,19.9836,143.141315,983,65535,65535
631,26/09/2022 20:53:11115800,38.8692,26.4984,26.718,19.9836,144.067035,984,65535,65535
632,26/09/2022 20:53:12114200,38.8448,26.6204,26.718,20.008,144.992755,988,65535,65535
633,26/09/2022 20:53:13112600,38.7472,26.718,26.7424,20.008,143.141315,988,65535,65535
634,26/09/2022 20:53:14095400,38.8448,26.352,26.6936,19.9836,145.918475,984,65535,65535
635,26/09/2022 20:53:15093800,38.8448,26.4496,26.718,20.008,145.918475,984,65535,65535
636,26/09/2022 20:53:16092200,38.9668,26.718,26.7424,19.9836,144.992755,984,65535,65535
637,26/09/2022 20:53:17106200,38.8936,26.4984,26.6936,19.9104,144.067035,986,65535,65535
638,26/09/2022 20:53:18104600,38.8448,26.4496,26.7912,20.0324,144.992755,987,65535,65535
639,26/09/2022 20:53:19103000,38.8936,26.4496,26.7912,20.008,147.769915,984,65535,65535
640,26/09/2022 20:53:20101400,38.8448,26.4496,26.7912,19.9836,148.695635,984,65535,65535
641,26/09/2022 20:53:21099800,38.8936,26.3764,26.84,20.008,148.695635,984,65535,65535
642,26/09/2022 20:53:22098200,38.8448,26.4008,26.718,20.008,148.695635,987,65535,65535
643,26/09/2022 20:53:23096600,38.8936,26.474,26.7424,19.9592,147.769915,988,65535,65535
644,26/09/2022 20:53:24095000,38.7472,26.4984,26.8644,19.9836,145.918475,988,65535,65535
645,26/09/2022 20:53:25093400,38.7472,26.4496,26.7912,20.0324,145.918475,987,65535,65535
646,26/09/2022 20:53:26107400,38.8448,26.4496,26.718,19.9836,145.918475,983,65535,65535
647,26/09/2022 20:53:27121400,38.7472,26.4496,26.7912,20.008,148.695635,984,65535,65535
648,26/09/2022 20:53:28104200,38.918,26.352,26.7424,20.008,147.769915,984,65535,65535
649,26/09/2022 20:53:29102600,38.8692,26.474,26.7424,20.008,147.769915,982,65535,65535
650,26/09/2022 20:53:30101000,38.8448,26.3764,26.7912,20.0324,145.918475,981,65535,65535
651,26/09/2022 20:53:31099400,38.9668,26.1324,26.7912,20.1056,145.918475,981,65535,65535
652,26/09/2022 20:53:32097800,38.9668,26.2788,26.84,20.0324,147.769915,983,65535,65535
653,26/09/2022 20:53:33096200,38.8448,26.4984,26.7912,20.008,147.769915,983,65535,65535
654,26/09/2022 20:53:34110200,38.8448,26.474,26.7912,19.9836,144.992755,983,65535,65535
655,26/09/2022 20:53:35108600,38.8936,26.4496,26.7424,20.0812,147.769915,983,65535,65535
656,26/09/2022 20:53:36107000,38.7716,26.6448,26.7424,19.9836,147.769915,983,65535,65535
657,26/09/2022 20:53:37105400,38.8692,26.6448,26.7912,20.0812,145.918475,983,65535,65535
658,26/09/2022 20:53:38103800,38.8448,26.4496,26.8644,20.0812,147.769915,986,65535,65535
659,26/09/2022 20:53:39102200,38.8692,26.4008,26.8644,20.008,149.621355,983,65535,65535
660,26/09/2022 20:53:40100600,38.8448,26.4984,26.8644,20.008,144.992755,984,65535,65535
661,26/09/2022 20:53:41099000,38.8448,26.474,26.7912,20.0812,147.769915,983,65535,65535
662,26/09/2022 20:53:42113000,38.7472,26.6204,26.7912,20.1056,144.992755,987,65535,65535
663,26/09/2022 20:53:43111400,38.796,26.6448,26.8644,20.0324,144.992755,984,65535,65535
664,26/09/2022 20:53:44109800,38.8692,26.4008,26.7912,20.0812,145.918475,986,65535,65535
665,26/09/2022 20:53:45108200,38.796,26.1812,26.7912,20.13,145.918475,983,65535,65535
666,26/09/2022 20:53:46106600,38.7716,26.3032,26.7912,20.0812,144.067035,982,65535,65535
667,26/09/2022 20:53:47105000,38.8448,26.4496,26.7424,20.0812,145.918475,981,65535,65535
668,26/09/2022 20:53:48103400,38.7472,26.23,26.8644,20.0812,148.695635,981,65535,65535
669,26/09/2022 20:53:49101800,38.7716,26.1812,26.7912,20.0812,149.621355,984,65535,65535
670,26/09/2022 20:53:50115800,38.7472,26.5228,26.7912,20.0812,149.621355,986,65535,65535
671,26/09/2022 20:53:51114200,38.7716,26.7668,26.718,20.0812,147.769915,986,65535,65535
672,26/09/2022 20:53:52112600,38.7472,26.718,26.7424,20.1056,149.621355,987,65535,65535
673,26/09/2022 20:53:53111000,38.7472,26.4984,26.7912,20.0812,149.621355,986,65535,65535
674,26/09/2022 20:53:54109400,38.7472,26.6448,26.7424,20.0812,150.547075,992,65535,65535
675,26/09/2022 20:53:55092200,38.7472,26.4496,26.7912,20.0812,147.769915,988,65535,65535
676,26/09/2022 20:53:56106200,38.7472,26.4496,26.718,20.0812,147.769915,988,65535,65535
677,26/09/2022 20:53:57104600,38.8692,26.4008,26.7424,20.0324,147.769915,986,65535,65535
678,26/09/2022 20:53:58103000,38.7716,26.4496,26.7912,20.0324,147.769915,984,65535,65535
679,26/09/2022 20:53:59101400,38.7716,26.474,26.7912,20.0812,147.769915,982,65535,65535
680,26/09/2022 20:54:05091800,38.674,26.6448,26.9132,20.0812,172.764355,986,65535,65535
681,26/09/2022 20:54:06105800,38.7228,26.6204,27.0352,20.0812,175.541515,983,65535,65535
682,26/09/2022 20:54:07119800,38.7716,26.7668,27.1084,20.1056,173.690075,983,65535,65535
683,26/09/2022 20:54:08133800,38.7472,26.962,27.084,20.1056,177.392955,984,65535,65535
684,26/09/2022 20:54:09116600,38.7716,27.1084,27.1816,20.0812,178.318675,983,65535,65535
685,26/09/2022 20:54:10115000,38.7472,27.1328,27.4012,20.0812,177.392955,983,65535,65535
686,26/09/2022 20:54:11129000,38.7228,27.2792,27.3768,20.1544,172.764355,982,65535,65535
687,26/09/2022 20:54:12127400,38.7716,27.4012,27.3768,20.1056,176.467235,982,65535,65535
688,26/09/2022 20:54:13110200,38.7716,27.3524,27.3768,20.1544,175.541515,984,65535,65535
689,26/09/2022 20:54:14108600,38.7472,27.4012,27.3768,20.0812,173.690075,982,65535,65535
690,26/09/2022 20:54:15122600,38.7716,27.45,27.4012,20.1544,173.690075,983,65535,65535
691,26/09/2022 20:54:16121000,38.674,27.4012,27.4256,20.2032,173.690075,984,65535,65535
692,26/09/2022 20:54:17135000,38.7228,27.4012,27.5232,20.2032,175.541515,988,65535,65535
693,26/09/2022 20:54:18133400,38.7472,27.4256,27.4256,20.1056,175.541515,987,65535,65535
694,26/09/2022 20:54:19116200,38.7716,27.4744,27.4012,20.0812,177.392955,986,65535,65535
695,26/09/2022 20:54:20114600,38.6496,27.572,27.45,20.0812,175.541515,983,65535,65535
696,26/09/2022 20:54:21128600,38.7228,27.572,27.4256,20.13,177.392955,987,65535,65535
697,26/09/2022 20:54:22111400,38.7716,27.5232,27.45,20.2032,175.541515,987,65535,65535
698,26/09/2022 20:54:23109800,38.7472,27.5964,27.5232,20.13,175.541515,983,65535,65535
699,26/09/2022 20:54:24108200,38.7472,27.5232,27.5232,20.2032,177.392955,979,65535,65535
700,26/09/2022 20:54:25137800,38.7472,27.4012,27.4988,20.2032,176.467235,982,65535,65535
701,26/09/2022 20:54:26120600,38.7472,27.4012,27.4012,20.1544,176.467235,984,65535,65535
702,26/09/2022 20:54:27119000,38.674,27.4744,27.5232,20.2032,170.912915,981,65535,65535
703,26/09/2022 20:54:28117400,38.7228,27.45,27.4256,20.1544,172.764355,984,65535,65535
704,26/09/2022 20:54:29115800,38.7472,27.572,27.5232,20.2032,171.838635,983,65535,65535
705,26/09/2022 20:54:30114200,38.674,27.694,27.5232,20.2032,173.690075,984,65535,65535
706,26/09/2022 20:54:31112600,38.7472,27.4744,27.4988,20.2032,172.764355,984,65535,65535
707,26/09/2022 20:54:32111000,38.7716,27.572,27.45,20.1056,172.764355,986,65535,65535
708,26/09/2022 20:54:33109400,38.7228,27.572,27.4256,20.1544,173.690075,987,65535,65535
709,26/09/2022 20:54:34123400,38.674,27.3036,27.4256,20.2032,175.541515,989,65535,65535
710,26/09/2022 20:54:35121800,38.7228,27.4256,27.4012,20.2032,175.541515,987,65535,65535
711,26/09/2022 20:54:36120200,38.8692,27.45,27.5476,20.2032,176.467235,986,65535,65535
712,26/09/2022 20:54:37118600,38.7472,27.3524,27.4012,20.1544,177.392955,982,65535,65535
713,26/09/2022 20:54:38132600,38.7472,27.4744,27.4988,20.2032,178.318675,984,65535,65535
714,26/09/2022 20:54:39131000,38.7228,27.572,27.5476,20.2032,177.392955,986,65535,65535
715,26/09/2022 20:54:40113800,38.674,27.5964,27.4988,20.2032,175.541515,986,65535,65535
716,26/09/2022 20:54:41112200,38.7228,27.572,27.5232,20.2032,173.690075,987,65535,65535
717,26/09/2022 20:54:42110600,38.7228,27.7184,27.4988,20.2032,172.764355,984,65535,65535
718,26/09/2022 20:54:43124600,38.7228,27.5964,27.5232,20.2276,173.690075,986,65535,65535
719,26/09/2022 20:54:44123000,38.552,27.4012,27.5232,20.13,176.467235,988,65535,65535
720,26/09/2022 20:54:45121400,38.552,27.4744,27.5232,20.2032,172.764355,988,65535,65535
721,26/09/2022 20:54:46119800,38.552,27.5964,27.5476,20.2032,175.541515,988,65535,65535
722,26/09/2022 20:54:47118200,38.552,27.4012,27.5476,20.1544,175.541515,987,65535,65535
723,26/09/2022 20:54:48132200,38.5032,27.4256,27.45,20.2032,175.541515,986,65535,65535
724,26/09/2022 20:54:49115000,38.5764,27.5476,27.4988,20.2032,173.690075,984,65535,65535
725,26/09/2022 20:54:50113400,38.5032,27.45,27.4012,20.13,173.690075,983,65535,65535
726,26/09/2022 20:54:51111800,38.5276,27.4012,27.5232,20.2032,175.541515,986,65535,65535
727,26/09/2022 20:54:52125800,38.552,27.572,27.5232,20.2032,175.541515,987,65535,65535
728,26/09/2022 20:54:53124200,38.552,27.4256,27.5232,20.0812,176.467235,986,65535,65535
729,26/09/2022 20:54:54122600,38.5764,27.4256,27.5232,20.1544,172.764355,983,65535,65535
730,26/09/2022 20:54:55121000,38.552,27.45,27.4256,20.1544,175.541515,982,65535,65535
731,26/09/2022 20:54:56119400,38.552,27.572,27.5232,20.2032,175.541515,982,65535,65535
732,26/09/2022 20:54:57117800,38.552,27.5964,27.4012,20.2276,172.764355,987,65535,65535
733,26/09/2022 20:54:58116200,38.6496,27.572,27.4012,20.2032,173.690075,986,65535,65535
734,26/09/2022 20:54:59114600,38.552,27.45,27.5232,20.1544,175.541515,983,65535,65535
735,26/09/2022 20:55:00113000,38.552,27.572,27.5476,20.1056,172.764355,984,65535,65535
736,26/09/2022 20:55:01127000,38.6252,27.6696,27.5232,20.2032,172.764355,986,65535,65535
737,26/09/2022 20:55:02125400,38.674,27.572,27.4256,20.1544,175.541515,983,65535,65535
738,26/09/2022 20:55:03123800,38.674,27.572,27.4012,20.2032,175.541515,986,65535,65535
739,26/09/2022 20:55:04122200,38.552,27.572,27.3768,20.2032,177.392955,986,65535,65535
740,26/09/2022 20:55:05120600,38.5276,27.5964,27.5232,20.2276,172.764355,987,65535,65535
741,26/09/2022 20:55:06103400,38.5764,27.572,27.45,20.2032,175.541515,987,65535,65535
742,26/09/2022 20:55:07117400,38.6252,27.5964,27.4256,20.13,176.467235,989,65535,65535
743,26/09/2022 20:55:08115800,38.552,27.4744,27.4256,20.2032,172.764355,989,65535,65535
744,26/09/2022 20:55:09129800,38.6496,27.2792,27.5232,20.1544,173.690075,991,65535,65535
745,26/09/2022 20:55:10112600,38.6496,27.2304,27.5232,20.2032,176.467235,991,65535,65535
746,26/09/2022 20:55:11126600,38.552,27.328,27.5232,20.1544,175.541515,989,65535,65535
747,26/09/2022 20:55:12125000,38.552,27.2792,27.3768,20.2032,175.541515,989,65535,65535
748,26/09/2022 20:55:13123400,38.674,27.1816,27.4012,20.2032,176.467235,988,65535,65535
749,26/09/2022 20:55:14121800,38.5032,27.45,27.4256,20.2032,176.467235,984,65535,65535
750,26/09/2022 20:55:15120200,38.552,27.5964,27.4988,20.2032,176.467235,982,65535,65535
751,26/09/2022 20:55:16118600,38.552,27.5964,27.4988,20.2032,175.541515,983,65535,65535
752,26/09/2022 20:55:17117000,38.5764,27.5964,27.4012,20.1544,175.541515,984,65535,65535
753,26/09/2022 20:55:18131000,38.6496,27.7184,27.4012,20.2032,176.467235,984,65535,65535
754,26/09/2022 20:55:24105800,38.552,27.45,27.6696,20.2276,190.353035,991,65535,65535
755,26/09/2022 20:55:25119800,38.552,27.2304,27.7672,20.2032,192.204475,988,65535,65535
756,26/09/2022 20:55:26133800,38.5764,27.4744,27.6696,20.2032,194.055915,986,65535,65535
757,26/09/2022 20:55:27132200,38.552,27.5964,27.816,20.2032,194.981635,986,65535,65535
758,26/09/2022 20:55:33777800,38.5764,27.694,28.1576,20.2276,229.233275,984,65535,65535
759,26/09/2022 20:55:34791800,38.552,27.7184,28.3284,20.2032,232.010435,987,65535,65535
760,26/09/2022 20:55:35790200,38.5276,27.7672,28.3528,20.252,232.010435,984,65535,65535
761,26/09/2022 20:55:36804200,38.5032,27.6452,28.4016,20.2276,232.010435,984,65535,65535
762,26/09/2022 20:55:37787000,38.552,27.7672,28.4504,20.2276,231.084715,982,65535,65535
763,26/09/2022 20:55:38785400,38.552,28.0356,28.4992,20.2276,229.233275,984,65535,65535
764,26/09/2022 20:55:39799400,38.552,27.938,28.6212,20.2276,228.307555,983,65535,65535
765,26/09/2022 20:55:40797800,38.552,27.9136,28.4016,20.2276,231.084715,984,65535,65535
766,26/09/2022 20:55:41780600,38.552,27.5964,28.4016,20.2276,229.233275,984,65535,65535
767,26/09/2022 20:55:42810200,38.552,27.572,28.6456,20.2764,231.084715,982,65535,65535
768,26/09/2022 20:55:43808600,38.552,27.5964,28.6456,20.2276,228.307555,979,65535,65535
769,26/09/2022 20:55:44791400,38.6496,27.7916,28.6456,20.2276,229.233275,981,65535,65535
770,26/09/2022 20:55:45789800,38.6496,28.1576,28.6944,20.2276,229.233275,982,65535,65535
771,26/09/2022 20:55:46788200,38.6496,28.2552,28.6944,20.2276,231.084715,988,65535,65535
772,26/09/2022 20:55:47786600,38.5764,28.0112,28.7188,20.2276,229.233275,993,65535,65535
773,26/09/2022 20:55:48785000,38.552,27.9624,28.6944,20.2276,231.084715,988,65535,65535
774,26/09/2022 20:55:49799000,38.5764,27.816,28.6944,20.2276,231.084715,986,65535,65535
775,26/09/2022 20:55:50797400,38.552,27.5964,28.6944,20.2276,232.010435,984,65535,65535
776,26/09/2022 20:55:51795800,38.5764,27.572,28.6944,20.252,232.010435,983,65535,65535
777,26/09/2022 20:55:52794200,38.5276,27.7184,28.6456,20.2276,232.010435,984,65535,65535
778,26/09/2022 20:55:53792600,38.5032,27.8892,28.6944,20.252,232.936155,984,65535,65535
779,26/09/2022 20:55:54791000,38.4544,28.0356,28.6944,20.3252,229.233275,984,65535,65535
780,26/09/2022 20:55:55789400,38.5276,28.06,28.6456,20.2276,229.233275,986,65535,65535
781,26/09/2022 20:55:56803400,38.5276,27.8404,28.6456,20.252,231.084715,986,65535,65535
782,26/09/2022 20:55:57786200,38.5276,27.8404,28.7188,20.252,231.084715,987,65535,65535
783,26/09/2022 20:55:58784600,38.5276,27.938,28.7188,20.2276,231.084715,987,65535,65535
784,26/09/2022 20:55:59798600,38.5032,27.938,28.6944,20.2276,229.233275,987,65535,65535
785,26/09/2022 20:56:00797000,38.552,27.938,28.6944,20.2276,231.084715,986,65535,65535
786,26/09/2022 20:56:01795400,38.3812,27.8892,28.6944,20.2032,229.233275,979,65535,65535
787,26/09/2022 20:56:02793800,38.3812,27.8404,28.6944,20.252,231.084715,983,65535,65535
788,26/09/2022 20:56:03807800,38.3324,27.7184,28.6944,20.2764,232.936155,982,65535,65535
789,26/09/2022 20:56:04775000,38.3812,27.694,28.6944,20.252,232.936155,981,65535,65535
790,26/09/2022 20:56:05789000,38.3324,27.6452,28.6456,20.252,233.861875,982,65535,65535
791,26/09/2022 20:56:06787400,38.3324,27.572,28.5968,20.1544,232.936155,986,65535,65535
792,26/09/2022 20:56:07785800,38.3324,27.5964,28.6456,20.2276,231.084715,987,65535,65535
793,26/09/2022 20:56:08799800,38.3812,27.5964,28.5968,20.252,232.936155,986,65535,65535
794,26/09/2022 20:56:09798200,38.3324,27.694,28.6456,20.1544,231.084715,983,65535,65535
795,26/09/2022 20:56:10796600,38.4056,27.7184,28.6944,20.252,232.010435,982,65535,65535
796,26/09/2022 20:56:11795000,38.308,27.4256,28.6212,20.2276,231.084715,983,65535,65535
797,26/09/2022 20:56:12793400,38.4056,27.45,28.6944,20.2032,231.084715,982,65535,65535
798,26/09/2022 20:56:13791800,38.308,27.4744,28.6456,20.2032,226.456115,983,65535,65535
799,26/09/2022 20:56:14790200,38.2836,27.4256,28.6456,20.3252,228.307555,983,65535,65535
800,26/09/2022 20:56:15788600,38.3812,27.572,28.6456,20.252,229.233275,984,65535,65535
801,26/09/2022 20:56:16787000,38.3812,27.5476,28.6456,20.252,231.084715,982,65535,65535
802,26/09/2022 20:56:17801000,38.3812,27.694,28.6456,20.1544,231.084715,982,65535,65535
803,26/09/2022 20:56:18799400,38.43,27.694,28.6456,20.2032,229.233275,986,65535,65535
804,26/09/2022 20:56:19782200,38.4056,27.5964,28.6456,20.252,231.084715,984,65535,65535
805,26/09/2022 20:56:20796200,38.3812,27.816,28.6456,20.252,229.233275,982,65535,65535
806,26/09/2022 20:56:21794600,38.4056,27.938,28.5968,20.2032,231.084715,984,65535,65535
807,26/09/2022 20:56:22793000,38.43,27.7672,28.6944,20.2276,231.084715,989,65535,65535
808,26/09/2022 20:56:23791400,38.43,27.5964,28.5724,20.2276,226.456115,988,65535,65535
809,26/09/2022 20:56:24805400,38.43,27.694,28.6944,20.2276,231.084715,983,65535,65535
810,26/09/2022 20:56:25788200,38.43,27.694,28.6456,20.2276,232.010435,962,65535,65535
811,26/09/2022 20:56:26786600,38.3812,27.7184,28.6944,20.2276,231.084715,908,65535,65535
812,26/09/2022 20:56:27800600,38.3812,27.8892,28.8164,20.2276,232.010435,862,65535,65535
813,26/09/2022 20:56:28799000,38.3812,27.938,28.914,20.3252,232.010435,839,65535,65535
814,26/09/2022 20:56:29797400,38.3812,27.8404,29.0604,20.252,229.233275,827,65535,65535
815,26/09/2022 20:56:30795800,38.3812,27.7672,29.3044,20.252,231.084715,822,65535,65535
816,26/09/2022 20:56:31809800,38.3812,27.6696,29.3044,20.2276,229.233275,818,65535,65535
817,26/09/2022 20:56:32808200,38.3324,27.938,29.4508,20.2276,232.010435,817,65535,65535
818,26/09/2022 20:56:33791000,38.3324,28.0112,29.4508,20.252,228.307555,813,65535,65535
819,26/09/2022 20:56:34789400,38.3812,28.1088,29.3288,20.252,229.233275,812,65535,65535
820,26/09/2022 20:56:35803400,38.3812,28.3772,29.524,20.3252,231.084715,810,65535,65535
821,26/09/2022 20:56:36786200,38.308,28.3528,29.5484,20.2276,232.936155,813,65535,65535
822,26/09/2022 20:56:37800200,38.308,28.304,29.646,20.2276,232.936155,812,65535,65535
823,26/09/2022 20:56:38798600,38.3812,28.3528,29.646,20.2276,232.010435,809,65535,65535
824,26/09/2022 20:56:39812600,38.3812,28.304,29.646,20.2032,233.861875,812,65535,65535
825,26/09/2022 20:56:46754600,38.2104,28.8408,29.5484,20.252,210.718875,808,65535,65535
826,26/09/2022 20:56:47768600,38.308,29.0848,29.646,20.2764,207.941715,810,65535,65535
827,26/09/2022 20:56:48782600,38.3812,28.792,29.5484,20.2764,209.793155,812,65535,65535
828,26/09/2022 20:56:49765400,38.2836,28.548,29.524,20.2276,209.793155,812,65535,65535
829,26/09/2022 20:56:50779400,38.186,28.426,29.4508,20.1544,210.718875,812,65535,65535
830,26/09/2022 20:56:51762200,38.2836,28.6456,29.3532,20.3252,209.793155,809,65535,65535
831,26/09/2022 20:56:52776200,38.308,28.548,29.3288,20.3252,214.421755,808,65535,65535
832,26/09/2022 20:56:53774600,38.308,28.548,29.3532,20.3252,215.347475,807,65535,65535
833,26/09/2022 20:56:54773000,38.3324,28.5236,29.3288,20.2276,214.421755,807,65535,65535
834,26/09/2022 20:56:55787000,38.308,28.426,29.3532,20.3252,212.570315,810,65535,65535
835,26/09/2022 20:57:02604200,38.3324,28.5236,29.2068,20.3252,199.610235,813,65535,65535
836,26/09/2022 20:57:03633800,38.308,28.5968,29.2068,20.252,200.535955,814,65535,65535
837,26/09/2022 20:57:04632200,38.308,28.5968,29.158,20.3252,200.535955,809,65535,65535
838,26/09/2022 20:57:05646200,38.308,28.7432,29.1824,20.3252,201.461675,810,65535,65535
839,26/09/2022 20:57:06644600,38.2592,28.8408,29.1824,20.3252,201.461675,809,65535,65535
840,26/09/2022 20:57:07643000,38.308,28.7188,29.1092,20.2764,200.535955,809,65535,65535
841,26/09/2022 20:57:08625800,38.1616,28.5236,29.1092,20.3252,199.610235,810,65535,65535
842,26/09/2022 20:57:09624200,38.3324,28.3528,29.1092,20.3252,199.610235,813,65535,65535
843,26/09/2022 20:57:10638200,38.186,28.5236,29.1092,20.3252,200.535955,812,65535,65535
844,26/09/2022 20:57:11621000,38.1616,28.6212,29.1092,20.3252,199.610235,813,65535,65535
845,26/09/2022 20:57:12635000,38.1616,28.67,29.1092,20.3252,199.610235,812,65535,65535
846,26/09/2022 20:57:13617800,38.186,28.7432,29.1092,20.2764,195.907355,814,65535,65535
847,26/09/2022 20:57:14631800,38.186,28.67,29.0604,20.3496,198.684515,814,65535,65535
848,26/09/2022 20:57:15630200,38.1616,28.5968,29.0604,20.3252,195.907355,813,65535,65535
849,26/09/2022 20:57:16628600,38.064,28.5236,29.0604,20.3252,196.833075,809,65535,65535
850,26/09/2022 20:57:17627000,38.0884,28.548,29.036,20.2764,195.907355,808,65535,65535
851,26/09/2022 20:57:18641000,38.1372,28.548,29.036,20.3984,198.684515,807,65535,65535
852,26/09/2022 20:57:19639400,38.2104,28.5236,29.1092,20.374,196.833075,803,65535,65535
853,26/09/2022 20:57:20637800,38.2104,28.548,29.036,20.3496,195.907355,810,65535,65535
854,26/09/2022 20:57:21698600,38.2104,28.6456,29.036,20.374,196.833075,810,65535,65535
855,26/09/2022 20:57:22650200,38.186,28.5236,29.0848,20.3252,199.610235,810,65535,65535
856,26/09/2022 20:57:29108600,38.064,28.548,28.6212,20.374,133.884115,813,65535,65535
857,26/09/2022 20:57:30160200,38.2104,28.1576,28.3772,20.374,131.106955,809,65535,65535
858,26/09/2022 20:57:31160800,38.064,27.938,28.3284,20.3252,130.181235,809,65535,65535
859,26/09/2022 20:57:32186400,38.064,27.7916,28.1332,20.2764,131.106955,810,65535,65535
860,26/09/2022 20:57:33141400,38.0884,27.6452,28.0112,20.374,131.106955,812,65535,65535
861,26/09/2022 20:57:34144600,38.064,27.572,27.8648,20.3984,130.181235,812,65535,65535
862,26/09/2022 20:57:35143000,38.1372,27.4012,27.7672,20.3984,130.181235,809,65535,65535
863,26/09/2022 20:57:36125800,38.064,27.2304,27.694,20.3984,130.181235,809,65535,65535
864,26/09/2022 20:57:37171000,38.064,26.8156,27.6696,20.3496,130.181235,809,65535,65535
865,26/09/2022 20:57:38138200,38.064,26.962,27.5476,20.3496,131.106955,809,65535,65535
866,26/09/2022 20:57:39136600,38.1372,27.0108,27.5476,20.4716,129.255515,808,65535,65535
