,Data,,T1,T2,T3,T4,F1,F2,Empty1,Empty2
270,21/09/2022 20:31:46195800,,"40,1868","32,7936","39,0888","20,8376","66,306555",108,65535,65535
271,21/09/2022 20:31:47194200,,"40,0892","32,33","39,0156","20,9352","70,009435",110,65535,65535
272,21/09/2022 20:31:48177000,,"40,0892","31,9884","38,9912","20,9108","70,009435",110,65535,65535
273,21/09/2022 20:31:49191000,,"40,0892","31,5736","38,9668","20,8132","70,935155",111,65535,65535
274,21/09/2022 20:31:50189400,,"40,1624","31,354","38,9424","20,8132","70,009435",110,65535,65535
275,21/09/2022 20:31:51187800,,"40,1868","30,9148","38,8204","20,9108","70,009435",113,65535,65535
276,21/09/2022 20:31:52186200,,"40,1136","30,378","38,7716","20,862","70,009435",111,65535,65535
277,21/09/2022 20:31:53200200,,"40,1624","29,9632","38,7716","20,9108","70,935155",112,65535,65535
278,21/09/2022 20:31:59237400,,"40,0648","31,476","38,308","20,9108","17,243395",111,65535,65535
279,21/09/2022 20:32:00251400,,"40,1136","30,9148","38,2592","20,9108","16,317675",112,65535,65535
280,21/09/2022 20:32:01249800,,"40,1136","30,7928","38,186","20,9108","15,391955",112,65535,65535
281,21/09/2022 20:32:02248200,,"40,1624","30,622","38,0152","20,9108","12,614795",113,65535,65535
282,21/09/2022 20:32:03246600,,"40,1624","30,7928","38,0152","20,9352","14,466235",111,65535,65535
283,21/09/2022 20:32:04260600,,"40,0892","31,3296","37,7956","20,862","11,689075",111,65535,65535
284,21/09/2022 20:32:05259000,,"40,0892","32,086","37,6736","20,862","10,763355",113,65535,65535
285,21/09/2022 20:32:06257400,,"40,1136","32,6716","37,4784","20,8376","10,763355",113,65535,65535
286,21/09/2022 20:32:07255800,,"40,0892","32,6472","37,332","20,862","11,689075",111,65535,65535
287,21/09/2022 20:32:08254200,,"40,0892","32,2324","37,1368","20,862","12,614795",110,65535,65535
288,21/09/2022 20:32:09252600,,"40,1136","31,9884","36,966","20,9596","11,689075",111,65535,65535
289,21/09/2022 20:32:10251000,,"40,1136","31,9396","36,844","20,9108","12,614795",110,65535,65535
290,21/09/2022 20:32:11249400,,"40,0404","31,842","36,6488","20,9108","15,391955",111,65535,65535
291,21/09/2022 20:32:12247800,,"40,0404","31,842","36,478","20,9108","16,317675",111,65535,65535
292,21/09/2022 20:32:13246200,,"39,9916","31,842","36,2584","20,9352","16,317675",111,65535,65535
293,21/09/2022 20:32:14260200,,"40,0892","31,9396","36,1608","20,862","15,391955",108,65535,65535
294,21/09/2022 20:32:15258600,,"40,0404","31,8664","35,99","20,9108","16,317675",107,65535,65535
295,21/09/2022 20:32:16257000,,"40,0404","31,6224","35,6972","20,9108","10,763355",111,65535,65535
296,21/09/2022 20:32:17255400,,"40,0404","31,6712","35,4288","20,862","14,466235",112,65535,65535
297,21/09/2022 20:32:18253800,,"40,0648","31,4028","35,3068","20,9108","11,689075",108,65535,65535
298,21/09/2022 20:32:19252200,,"40,0404","31,2564","35,0628","20,9108","9,837635",111,65535,65535
299,21/09/2022 20:32:20250600,,"40,0404","31,1344","34,9408","20,862","12,614795",111,65535,65535
300,21/09/2022 20:32:21249000,,"39,9672","30,8904","34,7212","20,862","11,689075",108,65535,65535
301,21/09/2022 20:32:22247400,,"39,9672","30,744","34,526","20,862","12,614795",111,65535,65535
302,21/09/2022 20:32:23292600,,"39,9672","30,4512","34,2332","20,9108","15,391955",111,65535,65535
303,21/09/2022 20:32:24244200,,"39,9672","30,3292","34,0136","20,862","14,466235",108,65535,65535
304,21/09/2022 20:32:30312600,,"39,8452","29,2312","32,7448","20,862","9,837635",108,65535,65535
305,21/09/2022 20:32:31326600,,"39,8452","29,2068","32,6228","20,862","11,689075",110,65535,65535
306,21/09/2022 20:32:32325000,,"39,7964","29,0604","32,3788","20,9108","11,689075",110,65535,65535
307,21/09/2022 20:32:33339000,,"39,8208","28,792","32,2812","20,9108","10,763355",110,65535,65535
308,21/09/2022 20:32:34337400,,"39,8452","28,7432","32,0616","20,862","10,763355",110,65535,65535
309,21/09/2022 20:32:35335800,,"39,8452","28,6456","31,8908","20,9108","10,763355",110,65535,65535
310,21/09/2022 20:32:36334200,,"39,7964","28,4992","31,6712","20,9352","10,763355",108,65535,65535
311,21/09/2022 20:32:37332600,,"39,7476","28,3772","31,5736","20,862","11,689075",108,65535,65535
312,21/09/2022 20:32:38331000,,"39,8208","28,2308","31,3052","20,862","10,763355",110,65535,65535
313,21/09/2022 20:32:39329400,,"39,8208","28,182","31,1588","20,862","11,689075",108,65535,65535
314,21/09/2022 20:32:40327800,,"39,7232","28,0112","30,9392","20,862","12,614795",108,65535,65535
315,21/09/2022 20:32:41326200,,"39,6988","27,816","30,866","20,862","11,689075",110,65535,65535
316,21/09/2022 20:32:42324600,,"39,7964","27,694","30,622","20,862","12,614795",110,65535,65535
317,21/09/2022 20:32:43338600,,"39,6988","27,5964","30,5","20,862","12,614795",111,65535,65535
318,21/09/2022 20:32:44337000,,"39,7964","27,4012","30,256","20,8132","12,614795",110,65535,65535
319,21/09/2022 20:32:45335400,,"39,8208","27,328","30,1584","20,862","11,689075",110,65535,65535
320,21/09/2022 20:32:46333800,,"39,6988","27,2304","29,9876","20,862","11,689075",111,65535,65535
321,21/09/2022 20:32:47316600,,"39,6988","27,0596","29,768","20,9596","11,689075",111,65535,65535
322,21/09/2022 20:32:48330600,,"39,6988","26,8888","29,646","20,8132","11,689075",111,65535,65535
323,21/09/2022 20:32:49329000,,"39,6988","26,8156","29,4996","20,9108","10,763355",111,65535,65535
324,21/09/2022 20:32:50327400,,"39,7232","26,6936","29,3288","20,8376","11,689075",110,65535,65535
325,21/09/2022 20:32:51325800,,"39,6988","26,6204","29,28","20,862","11,689075",110,65535,65535
326,21/09/2022 20:32:52324200,,"39,5524","26,4496","29,158","20,9108","12,614795",110,65535,65535
327,21/09/2022 20:32:53322600,,"39,6256","26,3764","29,0604","20,9352","11,689075",108,65535,65535
328,21/09/2022 20:32:54336600,,"39,6256","26,1812","28,9384","20,9108","12,614795",108,65535,65535
329,21/09/2022 20:32:55335000,,"39,6744","26,1324","28,8164","20,862","11,689075",110,65535,65535
330,21/09/2022 20:32:56333400,,"39,6744","25,9372","28,6944","20,862","11,689075",110,65535,65535
331,21/09/2022 20:32:57331800,,"39,6256","25,8884","28,5968","20,862","14,466235",108,65535,65535
332,21/09/2022 20:32:58330200,,"39,5768","25,7664","28,4748","20,9108","9,837635",111,65535,65535
333,21/09/2022 20:32:59328600,,"39,5768","25,6444","28,3284","20,862","11,689075",111,65535,65535
334,21/09/2022 20:33:00327000,,"39,5524","25,5468","28,2796","20,9108","11,689075",111,65535,65535
335,21/09/2022 20:33:01325400,,"39,5524","25,4736","28,2308","20,862","9,837635",112,65535,65535
336,21/09/2022 20:33:02339400,,"39,5036","25,3272","28,1332","20,9108","9,837635",111,65535,65535
337,21/09/2022 20:33:03322200,,"39,6012","25,2784","27,8892","20,9108","10,763355",111,65535,65535
338,21/09/2022 20:33:04320600,,"39,4792","25,0832","27,816","20,9108","9,837635",111,65535,65535
339,21/09/2022 20:33:05334600,,"39,5036","24,9368","27,6452","20,862","9,837635",111,65535,65535
340,21/09/2022 20:33:06333000,,"39,5036","24,8636","27,5476","20,862","11,689075",111,65535,65535
341,21/09/2022 20:33:07331400,,"39,5524","24,8148","27,5232","20,862","11,689075",110,65535,65535
342,21/09/2022 20:33:08329800,,"39,5036","24,644","27,5232","20,9108","11,689075",111,65535,65535
343,21/09/2022 20:33:09328200,,"39,5036","24,644","27,2792","20,862","10,763355",111,65535,65535
344,21/09/2022 20:33:10326600,,"39,5036","24,4732","27,2304","20,862","9,837635",111,65535,65535
345,21/09/2022 20:33:11325000,,"39,5036","24,4","27,2304","20,9108","9,837635",112,65535,65535
346,21/09/2022 20:33:12323400,,"39,5036","24,3756","27,1572","20,9108","11,689075",110,65535,65535
347,21/09/2022 20:33:13321800,,"39,5036","24,278","27,0352","20,9108","11,689075",110,65535,65535
348,21/09/2022 20:33:14335800,,"39,5036","24,156","26,9132","20,862","12,614795",112,65535,65535
349,21/09/2022 20:33:15334200,,"39,5036","24,1316","26,8644","20,9108","11,689075",110,65535,65535
350,21/09/2022 20:33:16332600,,"39,5524","23,9852","26,718","20,9596","11,689075",111,65535,65535
351,21/09/2022 20:33:22385400,,"39,1376","23,4484","26,4496","20,9108","11,689075",112,65535,65535
352,21/09/2022 20:33:23399400,,"39,2596","23,302","26,352","20,8132","14,466235",111,65535,65535
353,21/09/2022 20:33:24413400,,"39,284","23,18","26,2544","20,862","11,689075",113,65535,65535
354,21/09/2022 20:33:25396200,,"39,3328","23,1312","26,2056","20,9108","11,689075",111,65535,65535
355,21/09/2022 20:33:26410200,,"39,3572","22,9604","26,2056","20,9108","14,466235",110,65535,65535
356,21/09/2022 20:33:27455400,,"39,3572","22,936","26,0104","20,9108","12,614795",111,65535,65535
357,21/09/2022 20:33:33445800,,"39,2352","21,594","25,8884","20,862","56,123635",108,65535,65535
358,21/09/2022 20:33:34459800,,"39,3328","21,6428","25,864","20,862","57,049355",110,65535,65535
359,21/09/2022 20:33:35458200,,"39,2596","21,6672","25,9128","20,9108","58,900795",110,65535,65535
360,21/09/2022 20:33:36472200,,"39,2596","21,6672","26,0348","20,9108","58,900795",110,65535,65535
361,21/09/2022 20:33:37470600,,"39,3328","21,7404","26,2788","20,9596","58,900795",110,65535,65535
362,21/09/2022 20:33:38469000,,"39,284","21,8624","26,5716","20,9108","60,752235",110,65535,65535
363,21/09/2022 20:33:39467400,,"39,2596","21,9844","26,9132","20,862","58,900795",108,65535,65535
364,21/09/2022 20:33:40450200,,"39,2596","22,1308","27,1572","20,9108","61,677955",111,65535,65535
365,21/09/2022 20:33:41464200,,"39,2596","22,326","27,328","20,9352","61,677955",111,65535,65535
366,21/09/2022 20:33:42462600,,"39,2108","22,448","27,6696","20,9108","61,677955",111,65535,65535
367,21/09/2022 20:33:43461000,,"39,3328","22,5456","27,938","20,9352","61,677955",110,65535,65535
368,21/09/2022 20:33:44459400,,"39,3328","22,814","28,2796","20,862","61,677955",111,65535,65535
369,21/09/2022 20:33:45473400,,"39,3328","23,0092","28,4748","20,984","60,752235",108,65535,65535
370,21/09/2022 20:33:46456200,,"39,3572","23,0092","28,7432","20,9596","61,677955",111,65535,65535
371,21/09/2022 20:33:47470200,,"39,3816","23,2776","28,9872","20,862","60,752235",112,65535,65535
372,21/09/2022 20:33:48468600,,"39,3816","23,424","29,1824","20,9108","60,752235",111,65535,65535
373,21/09/2022 20:33:49467000,,"39,3328","23,5216","29,4264","20,862","57,975075",111,65535,65535
374,21/09/2022 20:33:50512200,,"39,5036","23,668","29,5484","20,9108","60,752235",110,65535,65535
375,21/09/2022 20:33:51463800,,"39,3816","23,668","29,7436","20,984","60,752235",110,65535,65535
376,21/09/2022 20:33:52477800,,"39,3572","23,9608","29,9876","20,9596","57,975075",111,65535,65535
377,21/09/2022 20:33:53460600,,"39,3816","24,034","30,0608","20,862","61,677955",110,65535,65535
378,21/09/2022 20:33:54474600,,"39,2352","24,0096","30,3292","20,984","61,677955",110,65535,65535
379,21/09/2022 20:33:55457400,,"39,2596","24,2048","30,5","20,9596","60,752235",111,65535,65535
380,21/09/2022 20:33:56471400,,"39,2352","24,278","30,622","20,9108","61,677955",111,65535,65535
381,21/09/2022 20:33:57469800,,"39,2352","24,3512","30,744","20,9108","60,752235",108,65535,65535
382,21/09/2022 20:33:58468200,,"39,162","24,4488","30,9636","20,9108","60,752235",108,65535,65535
383,21/09/2022 20:33:59466600,,"39,162","24,4732","31,0368","20,9352","61,677955",107,65535,65535
384,21/09/2022 20:34:00465000,,"39,2108","24,6196","31,1832","20,9352","62,603675",110,65535,65535
385,21/09/2022 20:34:01463400,,"39,3816","24,7904","31,232","20,9352","60,752235",110,65535,65535
386,21/09/2022 20:34:02461800,,"39,4304","24,8148","31,4028","20,9352","60,752235",110,65535,65535
387,21/09/2022 20:34:03460200,,"39,5036","24,9612","31,5736","20,9596","60,752235",110,65535,65535
388,21/09/2022 20:34:04505400,,"39,5036","24,9612","31,6224","20,9108","60,752235",107,65535,65535
389,21/09/2022 20:34:05472600,,"39,5768","24,9124","31,7932","20,9108","61,677955",110,65535,65535
390,21/09/2022 20:34:06471000,,"39,6988","25,0832","31,8908","20,9108","58,900795",107,65535,65535
391,21/09/2022 20:34:12539400,,"40,1136","28,06","32,3788","20,9108","125,552635",108,65535,65535
392,21/09/2022 20:34:13569000,,"40,1136","28,8896","32,5252","20,9108","132,032675",110,65535,65535
393,21/09/2022 20:34:14567400,,"40,0892","29,4996","32,6228","20,9596","134,809835",110,65535,65535
394,21/09/2022 20:34:15565800,,"40,1868","29,8168","32,7448","20,9108","133,884115",111,65535,65535
395,21/09/2022 20:34:16579800,,"40,1868","30,3048","33,0864","20,9596","134,809835",110,65535,65535
396,21/09/2022 20:34:17562600,,"40,1624","30,8904","33,184","20,862","135,735555",111,65535,65535
397,21/09/2022 20:34:18576600,,"40,1868","31,4516","33,4768","20,984","135,735555",110,65535,65535
398,21/09/2022 20:34:19559400,,"40,2112","31,8664","33,6964","20,9108","135,735555",110,65535,65535
399,21/09/2022 20:34:20557800,,"40,2112","32,33","33,8672","20,9596","133,884115",112,65535,65535
400,21/09/2022 20:34:21571800,,"40,382","32,6472","34,1112","20,984","135,735555",111,65535,65535
401,21/09/2022 20:34:22570200,,"40,382","33,2328","34,3796","20,984","136,661275",111,65535,65535
402,21/09/2022 20:34:23568600,,"40,382","33,2572","34,5748","20,984","134,809835",108,65535,65535
403,21/09/2022 20:34:24567000,,"40,4308","33,3304","34,8676","20,862","136,661275",107,65535,65535
404,21/09/2022 20:34:25565400,,"40,4308","33,2572","35,0628","20,862","138,512715",107,65535,65535
405,21/09/2022 20:34:26563800,,"40,4308","33,4036","35,2092","20,9108","143,141315",107,65535,65535
406,21/09/2022 20:34:27562200,,"40,4552","33,8916","35,4288","20,862","140,364155",108,65535,65535
407,21/09/2022 20:34:28560600,,"40,4552","33,9648","35,4776","20,9352","141,289875",108,65535,65535
408,21/09/2022 20:34:29574600,,"40,4552","34,0624","35,6972","20,862","140,364155",110,65535,65535
409,21/09/2022 20:34:30557400,,"40,4552","34,0624","35,868","20,984","139,438435",110,65535,65535
410,21/09/2022 20:34:31649400,,"40,4552","34,3552","36,0632","20,9596","139,438435",110,65535,65535
411,21/09/2022 20:34:32569800,,"40,5528","34,6968","36,234","20,9596","139,438435",110,65535,65535
412,21/09/2022 20:34:33568200,,"40,504","34,8432","36,3072","20,984","139,438435",112,65535,65535
413,21/09/2022 20:34:34566600,,"40,5284","34,7944","36,356","20,9596","140,364155",111,65535,65535
414,21/09/2022 20:34:35565000,,"40,5284","34,892","36,5024","20,984","139,438435",110,65535,65535
415,21/09/2022 20:34:36579000,,"40,504","34,892","36,6244","21,0328","139,438435",108,65535,65535
416,21/09/2022 20:34:37561800,,"40,5284","35,0384","36,7708","20,862","139,438435",108,65535,65535
417,21/09/2022 20:34:38575800,,"40,5528","35,0628","36,844","20,9352","140,364155",108,65535,65535
418,21/09/2022 20:34:39558600,,"40,5528","35,258","36,9904","20,9108","135,735555",108,65535,65535
419,21/09/2022 20:34:40557000,,"40,4308","35,5508","37,0148","20,862","139,438435",108,65535,65535
420,21/09/2022 20:34:41571000,,"40,504","35,746","37,1856","20,8132","141,289875",108,65535,65535
421,21/09/2022 20:34:42569400,,"40,5528","35,746","37,1856","20,9108","140,364155",108,65535,65535
422,21/09/2022 20:34:43567800,,"40,5772","35,7216","37,3076","20,7888","139,438435",110,65535,65535
423,21/09/2022 20:34:44566200,,"40,5528","35,5508","37,454","20,9596","140,364155",111,65535,65535
424,21/09/2022 20:34:45564600,,"40,5772","35,4776","37,4784","20,984","139,438435",112,65535,65535
425,21/09/2022 20:34:46563000,,"40,5772","35,746","37,5516","20,9596","138,512715",110,65535,65535
426,21/09/2022 20:34:47561400,,"40,4552","35,8436","37,5516","20,984","139,438435",108,65535,65535
427,21/09/2022 20:34:48559800,,"40,4552","35,868","37,6492","20,9352","138,512715",110,65535,65535
428,21/09/2022 20:34:49573800,,"40,5528","36,0144","37,7712","20,9352","140,364155",110,65535,65535
429,21/09/2022 20:34:50572200,,"40,5284","36,2096","37,7712","20,984","138,512715",110,65535,65535
430,21/09/2022 20:34:51570600,,"40,5772","36,112","37,82","20,9596","138,512715",111,65535,65535
431,21/09/2022 20:34:57685800,,"40,6504","35,5264","38,0152","20,9596","184,798715",108,65535,65535
432,21/09/2022 20:34:58715400,,"40,626","35,4288","38,1616","20,9596","182,021555",110,65535,65535
433,21/09/2022 20:34:59713800,,"40,626","35,746","38,1616","20,862","185,724435",107,65535,65535
434,21/09/2022 20:35:00712200,,"40,626","36,3316","38,186","20,9108","186,650155",110,65535,65535
435,21/09/2022 20:35:01710600,,"40,6504","36,3316","38,2836","20,984","189,427315",110,65535,65535
436,21/09/2022 20:35:02709000,,"40,6504","36,0876","38,3568","20,984","190,353035",111,65535,65535
437,21/09/2022 20:35:03707400,,"40,6504","35,7704","38,4056","20,9596","187,575875",111,65535,65535
438,21/09/2022 20:35:04705800,,"40,6748","35,868","38,5032","20,9596","189,427315",111,65535,65535
439,21/09/2022 20:35:05704200,,"40,6748","35,99","38,6252","20,9596","187,575875",112,65535,65535
440,21/09/2022 20:35:06718200,,"40,6748","36,0144","38,5276","20,8376","187,575875",113,65535,65535
441,21/09/2022 20:35:07716600,,"40,6748","36,0876","38,552","20,9596","189,427315",112,65535,65535
442,21/09/2022 20:35:08715000,,"40,6748","36,6488","38,6496","20,9596","189,427315",111,65535,65535
443,21/09/2022 20:35:09713400,,"40,6748","36,6488","38,7472","21,0328","190,353035",110,65535,65535
444,21/09/2022 20:35:10711800,,"40,6748","36,722","38,7716","20,984","191,278755",110,65535,65535
445,21/09/2022 20:35:11710200,,"40,7724","36,6488","38,8448","20,984","189,427315",110,65535,65535
446,21/09/2022 20:35:12708600,,"40,748","36,5512","38,8204","20,9596","187,575875",108,65535,65535
447,21/09/2022 20:35:18745800,,"40,8212","36,3804","39,1132","20,9596","209,793155",110,65535,65535
448,21/09/2022 20:35:19759800,,"40,8212","36,4292","39,1132","20,9352","209,793155",110,65535,65535
449,21/09/2022 20:35:20773800,,"40,7968","36,3316","39,1132","20,984","210,718875",110,65535,65535
450,21/09/2022 20:35:21756600,,"40,8212","36,2584","39,1376","20,984","212,570315",110,65535,65535
451,21/09/2022 20:35:22755000,,"40,9432","36,1852","39,1864","20,984","212,570315",110,65535,65535
